timestamp,open,high,low,close,volume
2025-05-01 12:41:00+00:00,560.42,560.42,560.42,560.42,100.0
2025-05-01 12:49:00+00:00,560.45,560.45,560.45,560.45,180.0
2025-05-01 13:30:00+00:00,560.41,560.87,560.255,560.255,26007.0
2025-05-01 13:31:00+00:00,560.31,560.54,559.45,559.45,2301.0
2025-05-01 13:32:00+00:00,559.22,560.23,559.22,559.62,15988.0
2025-05-01 13:33:00+00:00,559.73,559.815,559.31,559.31,4200.0
2025-05-01 13:34:00+00:00,559.28,559.43,559.14,559.26,5730.0
2025-05-01 13:35:00+00:00,559.22,559.5,559.11,559.42,7433.0
2025-05-01 13:36:00+00:00,559.5,560.24,559.46,560.24,2563.0
2025-05-01 13:37:00+00:00,560.44,560.44,560.325,560.43,1387.0
2025-05-01 13:38:00+00:00,560.505,560.57,559.965,559.965,3893.0
2025-05-01 13:39:00+00:00,559.85,559.85,559.41,559.61,5807.0
2025-05-01 13:40:00+00:00,559.565,560.18,559.5,559.84,2877.0
2025-05-01 13:41:00+00:00,559.73,559.73,559.26,559.58,3225.0
2025-05-01 13:42:00+00:00,559.59,559.72,559.58,559.6,1766.0
2025-05-01 13:43:00+00:00,559.415,559.55,559.4,559.48,6918.0
2025-05-01 13:44:00+00:00,559.695,560.21,559.56,560.06,16277.0
2025-05-01 13:45:00+00:00,560.15,560.39,559.93,560.02,8498.0
2025-05-01 13:46:00+00:00,560.245,560.49,560.22,560.46,836.0
2025-05-01 13:47:00+00:00,560.49,560.63,560.36,560.59,2161.0
2025-05-01 13:48:00+00:00,560.63,560.865,560.63,560.86,1105.0
2025-05-01 13:49:00+00:00,560.93,560.93,560.65,560.68,3431.0
2025-05-01 13:50:00+00:00,560.72,560.945,560.565,560.865,7670.0
2025-05-01 13:51:00+00:00,561.06,561.18,560.58,561.18,3300.0
2025-05-01 13:52:00+00:00,561.21,561.3,560.93,561.12,2504.0
2025-05-01 13:53:00+00:00,561.16,561.16,560.745,560.77,1882.0
2025-05-01 13:54:00+00:00,560.9,560.9,560.69,560.69,959.0
2025-05-01 13:55:00+00:00,560.48,560.48,560.185,560.21,1469.0
2025-05-01 13:56:00+00:00,560.45,560.485,560.25,560.29,1836.0
2025-05-01 13:57:00+00:00,560.1,560.1,559.99,560.04,3649.0
2025-05-01 13:58:00+00:00,560.005,560.005,559.58,559.75,3014.0
2025-05-01 13:59:00+00:00,559.595,559.84,558.81,558.88,3419.0
2025-05-01 14:00:00+00:00,560.64,560.65,559.06,559.7,7951.0
2025-05-01 14:01:00+00:00,559.64,559.82,559.09,559.36,2852.0
2025-05-01 14:02:00+00:00,559.47,559.6,559.445,559.6,424.0
2025-05-01 14:03:00+00:00,560.05,560.05,560.05,560.05,211.0
2025-05-01 14:04:00+00:00,559.955,559.955,559.955,559.955,595.0
2025-05-01 14:05:00+00:00,560.27,560.73,560.27,560.7,1045.0
2025-05-01 14:06:00+00:00,560.71,560.815,560.71,560.815,346.0
2025-05-01 14:07:00+00:00,560.6,560.73,560.24,560.49,3031.0
2025-05-01 14:08:00+00:00,560.36,560.37,559.78,560.24,2001.0
2025-05-01 14:09:00+00:00,560.07,560.07,559.97,559.97,999.0
2025-05-01 14:10:00+00:00,559.88,560.15,559.79,559.79,3955.0
2025-05-01 14:11:00+00:00,559.88,559.97,559.71,559.97,3337.0
2025-05-01 14:12:00+00:00,559.74,559.74,559.455,559.68,1864.0
2025-05-01 14:13:00+00:00,559.685,560.11,559.645,560.11,1821.0
2025-05-01 14:14:00+00:00,560.34,560.48,560.3,560.3,3040.0
2025-05-01 14:15:00+00:00,560.43,560.89,560.43,560.89,1023.0
2025-05-01 14:16:00+00:00,560.895,560.895,560.555,560.555,5303.0
2025-05-01 14:17:00+00:00,560.595,561.08,560.595,561.08,5029.0
2025-05-01 14:18:00+00:00,561.09,561.09,560.75,560.86,5430.0
2025-05-01 14:19:00+00:00,560.89,560.9,560.64,560.64,2439.0
2025-05-01 14:20:00+00:00,560.665,560.965,560.665,560.965,1745.0
2025-05-01 14:21:00+00:00,560.945,561.18,560.9,561.11,3302.0
2025-05-01 14:22:00+00:00,561.19,561.37,561.19,561.35,4730.0
2025-05-01 14:23:00+00:00,561.305,561.71,561.18,561.655,4624.0
2025-05-01 14:24:00+00:00,561.6,561.86,561.6,561.72,4105.0
2025-05-01 14:25:00+00:00,561.75,561.76,561.645,561.75,1213.0
2025-05-01 14:26:00+00:00,561.655,561.765,561.605,561.72,2026.0
2025-05-01 14:27:00+00:00,561.73,561.99,561.725,561.99,2999.0
2025-05-01 14:28:00+00:00,562.05,562.115,561.875,562.115,2303.0
2025-05-01 14:29:00+00:00,562.1,562.17,561.92,562.08,2056.0
2025-05-01 14:30:00+00:00,562.06,562.06,561.66,561.7,5313.0
2025-05-01 14:31:00+00:00,561.53,561.605,561.35,561.4,11944.0
2025-05-01 14:32:00+00:00,561.46,561.66,561.33,561.4,8711.0
2025-05-01 14:33:00+00:00,561.67,561.67,561.2,561.2,2035.0
2025-05-01 14:34:00+00:00,561.26,561.62,561.25,561.62,1079.0
2025-05-01 14:35:00+00:00,561.63,561.685,561.53,561.685,2075.0
2025-05-01 14:36:00+00:00,562.07,562.215,562.05,562.05,1723.0
2025-05-01 14:37:00+00:00,562.31,562.44,562.205,562.275,5292.0
2025-05-01 14:38:00+00:00,562.275,562.275,562.14,562.14,890.0
2025-05-01 14:39:00+00:00,562.25,562.56,562.25,562.56,746.0
2025-05-01 14:40:00+00:00,562.66,562.77,562.59,562.6,1599.0
2025-05-01 14:41:00+00:00,562.715,562.715,562.62,562.695,2631.0
2025-05-01 14:42:00+00:00,562.69,562.8,562.645,562.68,1859.0
2025-05-01 14:43:00+00:00,562.705,562.72,562.435,562.49,1491.0
2025-05-01 14:44:00+00:00,562.325,562.325,562.325,562.325,326.0
2025-05-01 14:45:00+00:00,562.22,562.45,562.19,562.395,1547.0
2025-05-01 14:46:00+00:00,562.36,562.42,562.28,562.35,1855.0
2025-05-01 14:47:00+00:00,562.5,562.65,562.5,562.65,761.0
2025-05-01 14:48:00+00:00,562.87,562.87,562.605,562.605,723.0
2025-05-01 14:49:00+00:00,562.63,562.765,562.63,562.7,1289.0
2025-05-01 14:50:00+00:00,562.595,562.625,562.57,562.62,939.0
2025-05-01 14:51:00+00:00,562.72,562.765,562.72,562.765,622.0
2025-05-01 14:52:00+00:00,562.695,562.71,562.695,562.71,336.0
2025-05-01 14:54:00+00:00,562.565,562.565,562.45,562.45,938.0
2025-05-01 14:55:00+00:00,563.02,563.08,563.02,563.08,518.0
2025-05-01 14:56:00+00:00,563.16,563.16,563.035,563.035,2843.0
2025-05-01 14:57:00+00:00,563.06,563.22,563.06,563.165,964.0
2025-05-01 14:58:00+00:00,563.21,563.395,563.175,563.345,4187.0
2025-05-01 14:59:00+00:00,563.34,563.34,563.22,563.34,1503.0
2025-05-01 15:00:00+00:00,563.39,563.39,563.28,563.28,1253.0
2025-05-01 15:01:00+00:00,563.155,563.155,562.775,562.87,2122.0
2025-05-01 15:02:00+00:00,562.915,563.045,562.86,562.86,926.0
2025-05-01 15:03:00+00:00,562.78,562.895,562.76,562.895,1206.0
2025-05-01 15:04:00+00:00,562.885,563.07,562.885,563.04,5246.0
2025-05-01 15:05:00+00:00,563.13,563.24,563.13,563.24,1764.0
2025-05-01 15:06:00+00:00,563.27,563.34,563.225,563.225,1061.0
2025-05-01 15:07:00+00:00,563.285,563.285,563.02,563.03,643.0
2025-05-01 15:08:00+00:00,563.14,563.24,563.13,563.24,1767.0
2025-05-01 15:09:00+00:00,563.095,563.33,563.095,563.33,1200.0
2025-05-01 15:10:00+00:00,563.27,563.3,563.235,563.285,1459.0
2025-05-01 15:11:00+00:00,563.36,563.42,563.36,563.42,549.0
2025-05-01 15:12:00+00:00,563.4,563.42,563.4,563.42,437.0
2025-05-01 15:13:00+00:00,563.41,563.42,563.4,563.4,994.0
2025-05-01 15:15:00+00:00,563.41,563.93,563.41,563.5,3075.0
2025-05-01 15:16:00+00:00,563.555,563.97,563.555,563.97,1749.0
2025-05-01 15:17:00+00:00,563.855,563.985,563.815,563.95,12759.0
2025-05-01 15:18:00+00:00,563.995,563.995,563.885,563.965,1139.0
2025-05-01 15:19:00+00:00,563.98,563.98,563.855,563.885,4525.0
2025-05-01 15:20:00+00:00,563.825,563.85,563.515,563.66,4233.0
2025-05-01 15:21:00+00:00,563.73,563.74,563.56,563.73,2396.0
