timestamp,open,high,low,close,volume
2025-01-02 14:30:00+00:00,589.39,589.445,588.47,589.445,38790.0
2025-01-02 14:31:00+00:00,589.45,589.45,589.08,589.21,625.0
2025-01-02 14:32:00+00:00,589.52,589.56,589.14,589.14,602.0
2025-01-02 14:33:00+00:00,589.15,589.15,588.15,588.15,914.0
2025-01-02 14:34:00+00:00,588.0,588.48,587.81,587.81,3986.0
2025-01-02 14:35:00+00:00,587.82,587.85,587.15,587.15,3911.0
2025-01-02 14:36:00+00:00,587.25,587.34,587.005,587.02,5169.0
2025-01-02 14:37:00+00:00,587.03,587.2,586.79,587.12,2758.0
2025-01-02 14:38:00+00:00,587.19,587.49,586.93,586.93,2165.0
2025-01-02 14:39:00+00:00,586.95,586.95,586.25,586.25,2340.0
2025-01-02 14:40:00+00:00,586.27,586.62,586.27,586.455,1568.0
2025-01-02 14:41:00+00:00,586.58,586.735,586.48,586.62,1528.0
2025-01-02 14:42:00+00:00,586.62,587.04,586.365,587.04,4219.0
2025-01-02 14:43:00+00:00,587.0,587.14,586.55,586.55,3146.0
2025-01-02 14:44:00+00:00,586.75,587.07,586.73,586.99,2405.0
2025-01-02 14:45:00+00:00,587.06,587.305,587.06,587.305,624.0
2025-01-02 14:46:00+00:00,587.65,587.7,587.21,587.455,1627.0
2025-01-02 14:47:00+00:00,587.38,587.87,587.38,587.66,2429.0
2025-01-02 14:48:00+00:00,587.79,587.8,587.62,587.8,494.0
2025-01-02 14:49:00+00:00,587.84,588.39,587.67,588.39,1702.0
2025-01-02 14:50:00+00:00,588.68,588.89,588.29,588.29,2780.0
2025-01-02 14:51:00+00:00,588.27,588.47,588.25,588.47,1944.0
2025-01-02 14:52:00+00:00,588.51,588.93,588.315,588.91,5931.0
2025-01-02 14:53:00+00:00,589.15,589.29,588.975,589.13,6596.0
2025-01-02 14:54:00+00:00,589.27,589.94,589.17,589.94,6971.0
2025-01-02 14:55:00+00:00,590.05,590.44,590.05,590.44,1689.0
2025-01-02 14:56:00+00:00,590.1,590.355,590.05,590.09,6420.0
2025-01-02 14:57:00+00:00,590.19,590.42,590.19,590.25,6427.0
2025-01-02 14:58:00+00:00,590.14,590.23,589.765,589.88,5566.0
2025-01-02 14:59:00+00:00,590.02,590.17,589.85,590.13,4517.0
2025-01-02 15:00:00+00:00,590.5,590.5,590.02,590.11,3356.0
2025-01-02 15:01:00+00:00,590.135,590.19,589.84,590.05,3402.0
2025-01-02 15:02:00+00:00,589.93,590.33,589.93,590.21,1578.0
2025-01-02 15:03:00+00:00,590.11,590.11,589.86,589.89,1220.0
2025-01-02 15:04:00+00:00,590.01,590.14,589.92,590.14,1217.0
2025-01-02 15:05:00+00:00,590.62,590.62,590.48,590.6,2600.0
2025-01-02 15:06:00+00:00,590.71,591.09,590.42,590.42,5566.0
2025-01-02 15:07:00+00:00,590.07,590.27,590.06,590.25,3526.0
2025-01-02 15:08:00+00:00,590.26,590.52,590.21,590.52,3344.0
2025-01-02 15:09:00+00:00,590.62,590.695,590.45,590.46,3586.0
2025-01-02 15:10:00+00:00,590.44,590.44,590.21,590.21,1695.0
2025-01-02 15:11:00+00:00,590.61,590.935,590.61,590.61,1683.0
2025-01-02 15:12:00+00:00,590.7,590.7,590.58,590.59,325.0
2025-01-02 15:13:00+00:00,590.27,590.865,590.26,590.86,3037.0
2025-01-02 15:14:00+00:00,590.8,590.88,590.8,590.8,1132.0
2025-01-02 15:15:00+00:00,590.62,590.73,590.52,590.7,1064.0
2025-01-02 15:16:00+00:00,590.8,590.82,590.63,590.82,471.0
2025-01-02 15:17:00+00:00,590.46,590.48,590.05,590.05,2691.0
2025-01-02 15:18:00+00:00,590.3,590.3,589.99,590.125,1846.0
2025-01-02 15:19:00+00:00,590.175,590.175,589.44,589.44,1304.0
2025-01-02 15:20:00+00:00,589.5,589.5,588.755,588.755,1693.0
2025-01-02 15:21:00+00:00,588.47,588.53,587.97,588.2,2504.0
2025-01-02 15:22:00+00:00,588.08,588.25,587.6,587.72,1368.0
2025-01-02 15:23:00+00:00,587.6,587.82,587.37,587.77,1156.0
2025-01-02 15:24:00+00:00,587.955,587.955,587.48,587.61,1535.0
2025-01-02 15:25:00+00:00,587.91,588.155,587.91,587.92,1882.0
2025-01-02 15:26:00+00:00,588.07,588.48,587.985,588.29,2156.0
2025-01-02 15:27:00+00:00,588.29,588.34,587.985,587.985,7298.0
2025-01-02 15:28:00+00:00,587.87,588.05,587.395,587.5,2634.0
2025-01-02 15:29:00+00:00,587.57,587.71,587.56,587.62,696.0
2025-01-02 15:30:00+00:00,587.7,587.975,587.56,587.975,831.0
2025-01-02 15:31:00+00:00,587.17,587.17,586.59,586.59,1763.0
2025-01-02 15:32:00+00:00,586.72,587.4,586.72,587.38,2102.0
2025-01-02 15:33:00+00:00,587.425,587.5,587.25,587.33,636.0
2025-01-02 15:34:00+00:00,587.3,587.71,587.3,587.71,1833.0
2025-01-02 15:35:00+00:00,587.27,587.27,586.81,586.82,3783.0
2025-01-02 15:36:00+00:00,586.99,587.63,586.99,587.63,801.0
2025-01-02 15:37:00+00:00,587.81,587.81,587.4,587.4,879.0
2025-01-02 15:38:00+00:00,587.12,587.27,587.08,587.27,1027.0
2025-01-02 15:39:00+00:00,587.32,587.32,587.19,587.2,445.0
2025-01-02 15:40:00+00:00,587.49,587.58,587.4,587.4,558.0
2025-01-02 15:41:00+00:00,587.3,587.3,586.55,586.65,1234.0
2025-01-02 15:42:00+00:00,586.39,586.81,586.35,586.81,1287.0
2025-01-02 15:43:00+00:00,586.76,586.83,586.64,586.64,1924.0
2025-01-02 15:44:00+00:00,586.68,587.0,586.68,587.0,967.0
2025-01-02 15:45:00+00:00,587.14,587.15,587.14,587.15,422.0
2025-01-02 15:46:00+00:00,587.05,587.08,586.56,586.56,2404.0
2025-01-02 15:47:00+00:00,586.47,586.78,586.44,586.77,2680.0
2025-01-02 15:48:00+00:00,586.83,587.45,586.83,587.42,2310.0
2025-01-02 15:49:00+00:00,587.53,587.96,587.51,587.96,519.0
2025-01-02 15:50:00+00:00,588.0,588.0,587.95,587.99,423.0
2025-01-02 15:51:00+00:00,588.0,588.37,588.0,588.33,758.0
2025-01-02 15:52:00+00:00,588.68,588.74,588.68,588.74,493.0
2025-01-02 15:53:00+00:00,588.21,588.26,587.29,587.6,858.0
2025-01-02 15:54:00+00:00,587.67,587.67,587.67,587.67,481.0
2025-01-02 15:55:00+00:00,588.44,588.44,588.02,588.02,368.0
2025-01-02 15:56:00+00:00,588.29,588.29,588.18,588.18,217.0
2025-01-02 15:57:00+00:00,588.18,588.18,587.97,587.97,887.0
2025-01-02 15:58:00+00:00,588.0,588.0,587.75,587.75,432.0
2025-01-02 15:59:00+00:00,587.6,587.6,587.42,587.58,1158.0
2025-01-02 16:00:00+00:00,587.74,587.78,587.43,587.46,888.0
2025-01-02 16:01:00+00:00,587.3,587.3,587.3,587.3,191.0
2025-01-02 16:02:00+00:00,587.36,587.36,586.33,586.34,1178.0
2025-01-02 16:03:00+00:00,586.23,586.23,585.92,585.94,1544.0
2025-01-02 16:04:00+00:00,585.93,585.93,585.28,585.56,1989.0
2025-01-02 16:05:00+00:00,585.65,585.9,585.65,585.86,565.0
2025-01-02 16:06:00+00:00,585.685,586.16,585.66,586.16,1006.0
2025-01-02 16:07:00+00:00,585.92,585.92,585.57,585.76,1024.0
2025-01-02 16:08:00+00:00,585.94,585.94,585.67,585.67,646.0
2025-01-02 16:09:00+00:00,585.65,585.93,585.65,585.9,1050.0
2025-01-02 16:10:00+00:00,585.89,585.89,585.52,585.53,970.0
2025-01-02 16:11:00+00:00,585.65,586.0,585.65,586.0,798.0
2025-01-02 16:12:00+00:00,586.205,586.215,586.0,586.03,1403.0
2025-01-02 16:13:00+00:00,585.9,585.9,585.9,585.9,477.0
