timestamp,open,high,low,close,volume
2023-12-01 18:19:00+00:00,458.86,458.9,458.76,458.9,3258.0
2023-12-01 18:20:00+00:00,458.895,458.94,458.74,458.8,6185.0
2023-12-01 18:21:00+00:00,458.78,458.79,458.67,458.675,3959.0
2023-12-01 18:22:00+00:00,458.71,458.76,458.7,458.76,2073.0
2023-12-01 18:23:00+00:00,458.79,458.85,458.78,458.85,1195.0
2023-12-01 18:24:00+00:00,458.86,459.06,458.86,459.02,7005.0
2023-12-01 18:25:00+00:00,459.045,459.07,458.74,458.74,3550.0
2023-12-01 18:26:00+00:00,458.74,458.82,458.74,458.76,4387.0
2023-12-01 18:27:00+00:00,458.76,458.81,458.75,458.75,2150.0
2023-12-01 18:28:00+00:00,458.735,458.74,458.61,458.635,2278.0
2023-12-01 18:29:00+00:00,458.67,458.67,458.56,458.57,2196.0
2023-12-01 18:30:00+00:00,458.57,458.57,458.47,458.54,3772.0
2023-12-01 18:31:00+00:00,458.51,458.51,458.45,458.455,2767.0
2023-12-01 18:32:00+00:00,458.435,458.57,458.42,458.57,7995.0
2023-12-01 18:33:00+00:00,458.605,458.605,458.45,458.505,2722.0
2023-12-01 18:34:00+00:00,458.485,458.68,458.47,458.64,3146.0
2023-12-01 18:35:00+00:00,458.64,458.755,458.625,458.64,3909.0
2023-12-01 18:36:00+00:00,458.62,458.63,458.56,458.56,1904.0
2023-12-01 18:37:00+00:00,458.51,458.51,458.41,458.42,4649.0
2023-12-01 18:38:00+00:00,458.44,458.44,458.33,458.36,2942.0
2023-12-01 18:39:00+00:00,458.35,458.42,458.35,458.42,1433.0
2023-12-01 18:40:00+00:00,458.415,458.415,458.26,458.265,3474.0
2023-12-01 18:41:00+00:00,458.29,458.48,458.29,458.41,4407.0
2023-12-01 18:42:00+00:00,458.39,458.43,458.35,458.38,2069.0
2023-12-01 18:43:00+00:00,458.41,458.51,458.335,458.51,2485.0
2023-12-01 18:44:00+00:00,458.54,458.65,458.54,458.63,1583.0
2023-12-01 18:45:00+00:00,458.59,458.64,458.57,458.59,1371.0
2023-12-01 18:46:00+00:00,458.6,458.65,458.47,458.47,2955.0
2023-12-01 18:47:00+00:00,458.5,458.525,458.45,458.45,4212.0
2023-12-01 18:48:00+00:00,458.44,458.535,458.425,458.515,4571.0
2023-12-01 18:49:00+00:00,458.54,458.54,458.43,458.45,3217.0
2023-12-01 18:50:00+00:00,458.48,458.51,458.42,458.51,2323.0
2023-12-01 18:51:00+00:00,458.49,458.58,458.465,458.58,2415.0
2023-12-01 18:52:00+00:00,458.51,458.51,458.34,458.37,5748.0
2023-12-01 18:53:00+00:00,458.41,458.485,458.41,458.485,4348.0
2023-12-01 18:54:00+00:00,458.455,458.455,458.33,458.37,1809.0
2023-12-01 18:55:00+00:00,458.405,458.46,458.405,458.43,4359.0
2023-12-01 18:56:00+00:00,458.475,458.475,458.32,458.365,2550.0
2023-12-01 18:57:00+00:00,458.34,458.43,458.34,458.43,1695.0
2023-12-01 18:58:00+00:00,458.43,458.43,458.3,458.36,2316.0
2023-12-01 18:59:00+00:00,458.36,458.36,458.3,458.31,4366.0
2023-12-01 19:00:00+00:00,458.34,458.455,458.235,458.285,8771.0
2023-12-01 19:01:00+00:00,458.295,458.42,458.295,458.36,4616.0
2023-12-01 19:02:00+00:00,458.355,458.485,458.345,458.435,9112.0
2023-12-01 19:03:00+00:00,458.43,458.52,458.43,458.52,6411.0
2023-12-01 19:04:00+00:00,458.57,458.6,458.535,458.56,4214.0
2023-12-01 19:05:00+00:00,458.56,458.56,458.33,458.35,3943.0
2023-12-01 19:06:00+00:00,458.345,458.4,458.32,458.32,3583.0
2023-12-01 19:07:00+00:00,458.31,458.48,458.31,458.48,5551.0
2023-12-01 19:08:00+00:00,458.465,458.465,458.37,458.39,14959.0
2023-12-01 19:09:00+00:00,458.3,458.325,458.2,458.2,3414.0
2023-12-01 19:10:00+00:00,458.225,458.31,458.21,458.25,3790.0
2023-12-01 19:11:00+00:00,458.24,458.54,458.24,458.54,2434.0
2023-12-01 19:12:00+00:00,458.55,458.695,458.55,458.68,2345.0
2023-12-01 19:13:00+00:00,458.69,458.74,458.61,458.61,4387.0
2023-12-01 19:14:00+00:00,458.64,458.72,458.625,458.67,2634.0
2023-12-01 19:15:00+00:00,458.665,458.67,458.59,458.67,3262.0
2023-12-01 19:16:00+00:00,458.675,458.73,458.66,458.66,2374.0
2023-12-01 19:17:00+00:00,458.67,458.72,458.66,458.72,1563.0
2023-12-01 19:18:00+00:00,458.725,458.77,458.63,458.645,3453.0
2023-12-01 19:19:00+00:00,458.64,458.7,458.51,458.51,2513.0
2023-12-01 19:20:00+00:00,458.49,458.52,458.42,458.5,3924.0
2023-12-01 19:21:00+00:00,458.595,458.675,458.53,458.675,1721.0
2023-12-01 19:22:00+00:00,458.68,458.72,458.63,458.68,2605.0
2023-12-01 19:23:00+00:00,458.68,458.78,458.68,458.78,1996.0
2023-12-01 19:24:00+00:00,458.82,458.83,458.78,458.8,4956.0
2023-12-01 19:25:00+00:00,458.79,458.79,458.66,458.7,3464.0
2023-12-01 19:26:00+00:00,458.705,458.705,458.56,458.67,1395.0
2023-12-01 19:27:00+00:00,458.66,458.72,458.53,458.62,2329.0
2023-12-01 19:28:00+00:00,458.63,458.71,458.6,458.71,2671.0
2023-12-01 19:29:00+00:00,458.735,458.74,458.73,458.74,953.0
2023-12-01 19:30:00+00:00,458.72,458.78,458.72,458.78,1110.0
2023-12-01 19:31:00+00:00,458.75,458.75,458.66,458.67,2761.0
2023-12-01 19:32:00+00:00,458.72,458.775,458.72,458.72,3487.0
2023-12-01 19:33:00+00:00,458.7,458.8,458.7,458.775,4394.0
2023-12-01 19:34:00+00:00,458.74,458.82,458.735,458.77,2124.0
2023-12-01 19:35:00+00:00,458.74,458.81,458.74,458.76,2002.0
2023-12-01 19:36:00+00:00,458.71,458.71,458.615,458.615,3059.0
2023-12-01 19:37:00+00:00,458.65,458.79,458.65,458.76,4112.0
2023-12-01 19:38:00+00:00,458.74,458.76,458.67,458.74,3492.0
2023-12-01 19:39:00+00:00,458.82,458.84,458.82,458.83,1866.0
2023-12-01 19:40:00+00:00,458.81,458.88,458.8,458.88,2835.0
2023-12-01 19:41:00+00:00,458.85,458.85,458.68,458.68,3756.0
2023-12-01 19:42:00+00:00,458.7,458.7,458.59,458.59,3085.0
2023-12-01 19:43:00+00:00,458.56,458.6,458.51,458.53,3319.0
2023-12-01 19:44:00+00:00,458.585,458.68,458.585,458.68,2947.0
2023-12-01 19:45:00+00:00,458.655,458.7,458.62,458.67,2791.0
2023-12-01 19:46:00+00:00,458.68,458.71,458.67,458.7,3769.0
2023-12-01 19:47:00+00:00,458.695,458.745,458.64,458.68,2460.0
2023-12-01 19:48:00+00:00,458.68,458.71,458.65,458.65,2726.0
2023-12-01 19:49:00+00:00,458.73,458.81,458.73,458.775,2460.0
2023-12-01 19:50:00+00:00,458.76,458.82,458.73,458.77,3144.0
2023-12-01 19:51:00+00:00,458.77,458.805,458.73,458.805,3523.0
2023-12-01 19:52:00+00:00,458.8,458.86,458.77,458.86,4730.0
2023-12-01 19:53:00+00:00,458.83,458.84,458.755,458.78,3007.0
2023-12-01 19:54:00+00:00,458.78,458.855,458.78,458.85,1172.0
2023-12-01 19:55:00+00:00,458.82,458.93,458.82,458.93,2280.0
2023-12-01 19:56:00+00:00,458.92,458.93,458.88,458.88,4204.0
2023-12-01 19:57:00+00:00,458.89,458.89,458.86,458.89,3243.0
2023-12-01 19:58:00+00:00,458.96,459.03,458.96,458.995,2134.0
2023-12-01 19:59:00+00:00,459.05,459.08,459.03,459.08,2806.0
2023-12-01 20:00:00+00:00,459.03,459.12,459.03,459.05,4733.0
